Entity,Day,"Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)"
France,2022-05-09,1.6646607
France,2022-05-10,1.6646607
France,2022-05-11,1.6646607
France,2022-05-12,1.6646607
France,2022-05-13,1.6646607
France,2022-05-14,1.6646607
France,2022-05-15,1.3646216
France,2022-05-16,1.3646216
France,2022-05-17,1.3646216
France,2022-05-18,1.3646216
France,2022-05-19,1.3646216
France,2022-05-20,1.3646216
France,2022-05-21,1.3646216
France,2022-05-22,1.0356901
France,2022-05-23,1.0356901
France,2022-05-24,1.0356901
France,2022-05-25,1.0356901
France,2022-05-26,1.0356901
France,2022-05-27,1.0356901
France,2022-05-28,1.0356901
France,2022-05-29,0.6667533
France,2022-05-30,0.6667533
France,2022-05-31,0.6667533
France,2022-06-01,0.6667533
France,2022-06-02,0.6667533
France,2022-06-03,0.6667533
France,2022-06-04,0.6667533
France,2022-06-05,0.73120606
France,2022-06-06,0.73120606
France,2022-06-07,0.73120606
France,2022-06-08,0.73120606
France,2022-06-09,0.73120606
France,2022-06-10,0.73120606
France,2022-06-11,0.73120606
France,2022-06-12,0.52673507
France,2022-06-13,0.52673507
France,2022-06-14,0.52673507
France,2022-06-15,0.52673507
France,2022-06-16,0.52673507
France,2022-06-17,0.52673507
France,2022-06-18,0.52673507
France,2022-06-19,0.58896536
France,2022-06-20,0.58896536
France,2022-06-21,0.58896536
France,2022-06-22,0.58896536
France,2022-06-23,0.58896536
France,2022-06-24,0.58896536
France,2022-06-25,0.58896536
France,2022-06-26,0.6467507
France,2022-06-27,0.6467507
France,2022-06-28,0.6467507
France,2022-06-29,0.6467507
France,2022-06-30,0.6467507
France,2022-07-01,0.6467507
France,2022-07-02,0.6467507
France,2022-07-03,0.5867429
France,2022-07-04,0.5867429
France,2022-07-05,0.5867429
France,2022-07-06,0.5867429
France,2022-07-07,0.5867429
France,2022-07-08,0.5867429
France,2022-07-09,0.5867429
France,2022-07-10,0.9423446
France,2022-07-11,0.9423446
France,2022-07-12,0.9423446
France,2022-07-13,0.9423446
France,2022-07-14,0.9423446
France,2022-07-15,0.9423446
France,2022-07-16,0.9423446
France,2022-07-17,1.3001689
France,2022-07-18,1.3001689
France,2022-07-19,1.3001689
France,2022-07-20,1.3001689
France,2022-07-21,1.3001689
France,2022-07-22,1.3001689
France,2022-07-23,1.3001689
France,2022-07-24,1.6246555
France,2022-07-25,1.6246555
France,2022-07-26,1.6246555
France,2022-07-27,1.6246555
France,2022-07-28,1.6246555
France,2022-07-29,1.6246555
France,2022-07-30,1.6246555
France,2022-07-31,1.326839
France,2022-08-01,1.326839
France,2022-08-02,1.326839
France,2022-08-03,1.326839
France,2022-08-04,1.326839
France,2022-08-05,1.326839
France,2022-08-06,1.326839
France,2022-08-07,1.1757083
France,2022-08-08,1.1757083
France,2022-08-09,1.1757083
France,2022-08-10,1.1757083
France,2022-08-11,1.1757083
France,2022-08-12,1.1757083
France,2022-08-13,1.1757083
France,2022-08-14,1.1512606
France,2022-08-15,1.1512606
France,2022-08-16,1.1512606
France,2022-08-17,1.1512606
France,2022-08-18,1.1512606
France,2022-08-19,1.1512606
France,2022-08-20,1.1512606
France,2022-08-21,0.917897
France,2022-08-22,0.917897
France,2022-08-23,0.917897
France,2022-08-24,0.917897
France,2022-08-25,0.917897
France,2022-08-26,0.917897
France,2022-08-27,0.917897
France,2022-08-28,0.70453596
France,2022-08-29,0.70453596
France,2022-08-30,0.70453596
France,2022-08-31,0.70453596
France,2022-09-01,0.70453596
France,2022-09-02,0.70453596
France,2022-09-03,0.70453596
France,2022-09-04,0.6711983
France,2022-09-05,0.6711983
France,2022-09-06,0.6711983
France,2022-09-07,0.6711983
France,2022-09-08,0.6711983
France,2022-09-09,0.6711983
France,2022-09-10,0.6711983
France,2022-09-11,0.58452034
France,2022-09-12,0.58452034
France,2022-09-13,0.58452034
France,2022-09-14,0.58452034
France,2022-09-15,0.58452034
France,2022-09-16,0.58452034
France,2022-09-17,0.58452034
France,2022-09-18,0.4489472
France,2022-09-19,0.4489472
France,2022-09-20,0.4489472
France,2022-09-21,0.4489472
France,2022-09-22,0.4489472
France,2022-09-23,0.4489472
France,2022-09-24,0.4489472
France,2022-09-25,0.48228487
France,2022-09-26,0.48228487
France,2022-09-27,0.48228487
France,2022-09-28,0.48228487
France,2022-09-29,0.48228487
France,2022-09-30,0.48228487
France,2022-10-01,0.48228487
France,2022-10-02,0.48228487
France,2022-10-03,0.48228487
France,2022-10-04,0.48228487
France,2022-10-05,0.48228487
France,2022-10-06,0.48228487
France,2022-10-07,0.48228487
France,2022-10-08,0.48228487
France,2022-10-09,0.6978684
France,2022-10-10,0.6978684
France,2022-10-11,0.6978684
France,2022-10-12,0.6978684
France,2022-10-13,0.6978684
France,2022-10-14,0.6978684
France,2022-10-15,0.6978684
France,2022-10-16,0.9201195
France,2022-10-17,0.9201195
France,2022-10-18,0.9201195
France,2022-10-19,0.9201195
France,2022-10-20,0.9201195
France,2022-10-21,0.9201195
France,2022-10-22,0.9201195
France,2022-10-23,1.1601506
France,2022-10-24,1.1601506
France,2022-10-25,1.1601506
France,2022-10-26,1.1601506
France,2022-10-27,1.1601506
France,2022-10-28,1.1601506
France,2022-10-29,1.1601506
France,2022-10-30,1.1001428
France,2022-10-31,1.1001428
France,2022-11-01,1.1001428
France,2022-11-02,1.1001428
France,2022-11-03,1.1001428
France,2022-11-04,1.1001428
France,2022-11-05,1.1001428
France,2022-11-06,0.98901737
France,2022-11-07,0.98901737
France,2022-11-08,0.98901737
France,2022-11-09,0.98901737
France,2022-11-10,0.98901737
France,2022-11-11,0.98901737
France,2022-11-12,0.98901737
France,2022-11-13,0.8823368
France,2022-11-14,0.8823368
France,2022-11-15,0.8823368
France,2022-11-16,0.8823368
France,2022-11-17,0.8823368
France,2022-11-18,0.8823368
France,2022-11-19,0.8823368
France,2022-11-20,1.0423576
France,2022-11-21,1.0423576
France,2022-11-22,1.0423576
France,2022-11-23,1.0423576
France,2022-11-24,1.0423576
France,2022-11-25,1.0423576
France,2022-11-26,1.0423576
France,2022-11-27,1.0112424
France,2022-11-28,1.0112424
France,2022-11-29,1.0112424
France,2022-11-30,1.0112424
France,2022-12-01,1.0112424
France,2022-12-02,1.0112424
France,2022-12-03,1.0112424
France,2022-12-04,1.0779178
France,2022-12-05,1.0779178
France,2022-12-06,1.0779178
France,2022-12-07,1.0779178
France,2022-12-08,1.0779178
France,2022-12-09,1.0779178
France,2022-12-10,1.0779178
France,2022-12-11,1.2646087
France,2022-12-12,1.2646087
France,2022-12-13,1.2646087
France,2022-12-14,1.2646087
France,2022-12-15,1.2646087
France,2022-12-16,1.2646087
France,2022-12-17,1.2646087
France,2022-12-18,1.6024303
France,2022-12-19,1.6024303
France,2022-12-20,1.6024303
France,2022-12-21,1.6024303
France,2022-12-22,1.6024303
France,2022-12-23,1.6024303
France,2022-12-24,1.6024303
France,2022-12-25,1.7935662
France,2022-12-26,1.7935662
France,2022-12-27,1.7935662
France,2022-12-28,1.7935662
France,2022-12-29,1.7935662
France,2022-12-30,1.7935662
France,2022-12-31,1.7935662
France,2023-01-01,1.7957888
France,2023-01-02,1.7957888
France,2023-01-03,1.7957888
France,2023-01-04,1.7957888
France,2023-01-05,1.7957888
France,2023-01-06,1.7957888
France,2023-01-07,1.7957888
France,2023-01-08,1.722446
France,2023-01-09,1.722446
France,2023-01-10,1.722446
France,2023-01-11,1.722446
France,2023-01-12,1.722446
France,2023-01-13,1.722446
France,2023-01-14,1.722446
France,2023-01-15,1.1245905
France,2023-01-16,1.1245905
France,2023-01-17,1.1245905
France,2023-01-18,1.1245905
France,2023-01-19,1.1245905
France,2023-01-20,1.1245905
France,2023-01-21,1.1245905
France,2023-01-22,0.88455933
France,2023-01-23,0.88455933
France,2023-01-24,0.88455933
France,2023-01-25,0.88455933
France,2023-01-26,0.88455933
France,2023-01-27,0.88455933
France,2023-01-28,0.88455933
France,2023-01-29,0.72453856
France,2023-01-30,0.72453856
France,2023-01-31,0.72453856
France,2023-02-01,0.72453856
France,2023-02-02,0.72453856
France,2023-02-03,0.72453856
France,2023-02-04,0.72453856
France,2023-02-05,0.57785285
France,2023-02-06,0.57785285
France,2023-02-07,0.57785285
France,2023-02-08,0.57785285
France,2023-02-09,0.57785285
France,2023-02-10,0.57785285
France,2023-02-11,0.57785285
France,2023-02-12,0.38004935
France,2023-02-13,0.38004935
France,2023-02-14,0.38004935
France,2023-02-15,0.38004935
France,2023-02-16,0.38004935
France,2023-02-17,0.38004935
France,2023-02-18,0.38004935
France,2023-02-19,0.40005195
France,2023-02-20,0.40005195
France,2023-02-21,0.40005195
France,2023-02-22,0.40005195
France,2023-02-23,0.40005195
France,2023-02-24,0.40005195
France,2023-02-25,0.40005195
France,2023-02-26,0.37782684
France,2023-02-27,0.37782684
France,2023-02-28,0.37782684
France,2023-03-01,0.37782684
France,2023-03-02,0.37782684
France,2023-03-03,0.37782684
France,2023-03-04,0.37782684
France,2023-03-05,0.33782166
France,2023-03-06,0.33782166
France,2023-03-07,0.33782166
France,2023-03-08,0.33782166
France,2023-03-09,0.33782166
France,2023-03-10,0.33782166
France,2023-03-11,0.33782166
France,2023-03-12,0.27781385
France,2023-03-13,0.27781385
France,2023-03-14,0.27781385
France,2023-03-15,0.27781385
France,2023-03-16,0.27781385
France,2023-03-17,0.27781385
France,2023-03-18,0.27781385
France,2023-03-19,0.36226928
France,2023-03-20,0.36226928
France,2023-03-21,0.36226928
France,2023-03-22,0.36226928
France,2023-03-23,0.36226928
France,2023-03-24,0.36226928
France,2023-03-25,0.36226928
France,2023-03-26,0.37338182
France,2023-03-27,0.37338182
France,2023-03-28,0.37338182
France,2023-03-29,0.37338182
France,2023-03-30,0.37338182
France,2023-03-31,0.37338182
France,2023-04-01,0.37338182
France,2023-04-02,0.4667273
France,2023-04-03,0.4667273
France,2023-04-04,0.4667273
France,2023-04-05,0.4667273
France,2023-04-06,0.4667273
France,2023-04-07,0.4667273
France,2023-04-08,0.4667273
France,2023-04-09,0.41783205
France,2023-04-10,0.41783205
France,2023-04-11,0.41783205
France,2023-04-12,0.41783205
France,2023-04-13,0.41783205
France,2023-04-14,0.41783205
France,2023-04-15,0.41783205
France,2023-04-16,0.36004677
France,2023-04-17,0.36004677
France,2023-04-18,0.36004677
France,2023-04-19,0.36004677
France,2023-04-20,0.36004677
France,2023-04-21,0.36004677
France,2023-04-22,0.36004677
France,2023-04-23,0.62230307
France,2023-04-24,0.62230307
France,2023-04-25,0.62230307
France,2023-04-26,0.62230307
France,2023-04-27,0.62230307
France,2023-04-28,0.62230307
France,2023-04-29,0.62230307
France,2023-04-30,0.5534052
France,2023-05-01,0.5534052
France,2023-05-02,0.5534052
France,2023-05-03,0.5534052
France,2023-05-04,0.5534052
France,2023-05-05,0.5534052
France,2023-05-06,0.5534052
France,2023-05-07,0.5311801
France,2023-05-08,0.5311801
France,2023-05-09,0.5311801
France,2023-05-10,0.5311801
France,2023-05-11,0.5311801
France,2023-05-12,0.5311801
France,2023-05-13,0.5311801
France,2023-05-14,0.35560173
France,2023-05-15,0.35560173
France,2023-05-16,0.35560173
France,2023-05-17,0.35560173
France,2023-05-18,0.35560173
France,2023-05-19,0.35560173
France,2023-05-20,0.35560173
France,2023-05-21,0.29337144
France,2023-05-22,0.29337144
France,2023-05-23,0.29337144
France,2023-05-24,0.29337144
France,2023-05-25,0.29337144
France,2023-05-26,0.29337144
France,2023-05-27,0.29337144
France,2023-05-28,0.3311541
France,2023-05-29,0.3311541
France,2023-05-30,0.3311541
France,2023-05-31,0.3311541
France,2023-06-01,0.3311541
France,2023-06-02,0.3311541
France,2023-06-03,0.3311541
France,2023-06-04,0.24892122
France,2023-06-05,0.24892122
France,2023-06-06,0.24892122
France,2023-06-07,0.24892122
France,2023-06-08,0.24892122
France,2023-06-09,0.24892122
France,2023-06-10,0.24892122
France,2023-06-11,0.23558615
France,2023-06-12,0.23558615
France,2023-06-13,0.23558615
France,2023-06-14,0.23558615
France,2023-06-15,0.23558615
France,2023-06-16,0.23558615
France,2023-06-17,0.23558615
France,2023-06-18,0.14890823
France,2023-06-19,0.14890823
France,2023-06-20,0.14890823
France,2023-06-21,0.14890823
France,2023-06-22,0.14890823
France,2023-06-23,0.14890823
France,2023-06-24,0.14890823
France,2023-06-25,0.13779567
France,2023-06-26,0.13779567
France,2023-06-27,0.13779567
France,2023-06-28,0.13779567
France,2023-06-29,0.13779567
France,2023-06-30,0.13779567
France,2023-07-01,0.13779567
France,2023-07-02,0
Germany,2020-01-09,0.0059462804
Germany,2020-01-10,0.005096812
Germany,2020-01-11,0.005096812
Germany,2020-01-12,0
Germany,2020-01-13,0
Germany,2020-01-14,0
Germany,2020-01-15,0
Germany,2020-01-16,0
Germany,2020-01-17,0
Germany,2020-01-18,0
Germany,2020-01-19,0
Germany,2020-01-20,0
Germany,2020-01-21,0
Germany,2020-01-22,0
Germany,2020-01-23,0
Germany,2020-01-24,0
Germany,2020-01-25,0
Germany,2020-01-26,0.005096812
Germany,2020-01-27,0.005096812
Germany,2020-01-28,0.005096812
Germany,2020-01-29,0.005096812
Germany,2020-01-30,0.005096812
Germany,2020-01-31,0.005096812
Germany,2020-02-01,0.005096812
Germany,2020-02-02,0.005096812
Germany,2020-02-03,0.005096812
Germany,2020-02-04,0.005096812
Germany,2020-02-05,0.005096812
Germany,2020-02-06,0.005096812
Germany,2020-02-07,0.005096812
Germany,2020-02-08,0.005096812
Germany,2020-02-09,0
Germany,2020-02-10,0
Germany,2020-02-11,0
Germany,2020-02-12,0
Germany,2020-02-13,0
Germany,2020-02-14,0
Germany,2020-02-15,0
Germany,2020-02-16,0
Germany,2020-02-17,0
Germany,2020-02-18,0
Germany,2020-02-19,0
Germany,2020-02-20,0
Germany,2020-02-21,0
Germany,2020-02-22,0
Germany,2020-02-23,0.0016989373
Germany,2020-02-24,0.0016989373
Germany,2020-02-25,0.0016989373
Germany,2020-02-26,0.0016989373
Germany,2020-02-27,0.0016989373
Germany,2020-02-28,0.0016989373
Germany,2020-02-29,0.0016989373
Germany,2020-03-01,0.0016989373
Germany,2020-03-02,0.0016989373
Germany,2020-03-03,0.0016989373
Germany,2020-03-04,0.0016989373
Germany,2020-03-05,0.0016989373
Germany,2020-03-06,0.0016989373
Germany,2020-03-07,0.0016989373
Germany,2020-03-08,0.020387247
Germany,2020-03-09,0.020387247
Germany,2020-03-10,0.020387247
Germany,2020-03-11,0.020387247
Germany,2020-03-12,0.020387247
Germany,2020-03-13,0.020387247
Germany,2020-03-14,0.020387247
Germany,2020-03-15,0.14271073
Germany,2020-03-16,0.14271073
Germany,2020-03-17,0.14271073
Germany,2020-03-18,0.14271073
Germany,2020-03-19,0.14271073
Germany,2020-03-20,0.14271073
Germany,2020-03-21,0.14271073
Germany,2020-03-22,0.813791
Germany,2020-03-23,0.813791
Germany,2020-03-24,0.813791
Germany,2020-03-25,0.813791
Germany,2020-03-26,0.813791
Germany,2020-03-27,0.813791
Germany,2020-03-28,0.813791
Germany,2020-03-29,2.4787495
Germany,2020-03-30,2.4787495
Germany,2020-03-31,2.4787495
Germany,2020-04-01,2.4787495
Germany,2020-04-02,2.4787495
Germany,2020-04-03,2.4787495
Germany,2020-04-04,2.4787495
Germany,2020-04-05,3.8616846
Germany,2020-04-06,3.8616846
Germany,2020-04-07,3.8616846
Germany,2020-04-08,3.8616846
Germany,2020-04-09,3.8616846
Germany,2020-04-10,3.8616846
Germany,2020-04-11,3.8616846
Germany,2020-04-12,3.1906042
Germany,2020-04-13,3.1906042
Germany,2020-04-14,3.1906042
Germany,2020-04-15,3.1906042
Germany,2020-04-16,3.1906042
Germany,2020-04-17,3.1906042
Germany,2020-04-18,3.1906042
Germany,2020-04-19,2.0828972
Germany,2020-04-20,2.0828972
Germany,2020-04-21,2.0828972
Germany,2020-04-22,2.0828972
Germany,2020-04-23,2.0828972
Germany,2020-04-24,2.0828972
Germany,2020-04-25,2.0828972
Germany,2020-04-26,1.2351274
Germany,2020-04-27,1.2351274
Germany,2020-04-28,1.2351274
Germany,2020-04-29,1.2351274
Germany,2020-04-30,1.2351274
Germany,2020-05-01,1.2351274
Germany,2020-05-02,1.2351274
Germany,2020-05-03,0.6591877
Germany,2020-05-04,0.6591877
Germany,2020-05-05,0.6591877
Germany,2020-05-06,0.6591877
Germany,2020-05-07,0.6591877
Germany,2020-05-08,0.6591877
Germany,2020-05-09,0.6591877
Germany,2020-05-10,0.43832582
Germany,2020-05-11,0.43832582
Germany,2020-05-12,0.43832582
Germany,2020-05-13,0.43832582
Germany,2020-05-14,0.43832582
Germany,2020-05-15,0.43832582
Germany,2020-05-16,0.43832582
Germany,2020-05-17,0.28032467
Germany,2020-05-18,0.28032467
Germany,2020-05-19,0.28032467
Germany,2020-05-20,0.28032467
Germany,2020-05-21,0.28032467
Germany,2020-05-22,0.28032467
Germany,2020-05-23,0.28032467
Germany,2020-05-24,0.18858205
Germany,2020-05-25,0.18858205
Germany,2020-05-26,0.18858205
Germany,2020-05-27,0.18858205
Germany,2020-05-28,0.18858205
Germany,2020-05-29,0.18858205
Germany,2020-05-30,0.18858205
Germany,2020-05-31,0.110430926
Germany,2020-06-01,0.110430926
Germany,2020-06-02,0.110430926
Germany,2020-06-03,0.110430926
Germany,2020-06-04,0.110430926
Germany,2020-06-05,0.110430926
Germany,2020-06-06,0.110430926
Germany,2020-06-07,0.07475324
Germany,2020-06-08,0.07475324
Germany,2020-06-09,0.07475324
Germany,2020-06-10,0.07475324
Germany,2020-06-11,0.07475324
Germany,2020-06-12,0.07475324
Germany,2020-06-13,0.07475324
Germany,2020-06-14,0.059462808
Germany,2020-06-15,0.059462808
Germany,2020-06-16,0.059462808
Germany,2020-06-17,0.059462808
Germany,2020-06-18,0.059462808
Germany,2020-06-19,0.059462808
Germany,2020-06-20,0.059462808
Germany,2020-06-21,0.06965643
Germany,2020-06-22,0.06965643
Germany,2020-06-23,0.06965643
Germany,2020-06-24,0.06965643
Germany,2020-06-25,0.06965643
Germany,2020-06-26,0.06965643
Germany,2020-06-27,0.06965643
Germany,2020-06-28,0.035677683
Germany,2020-06-29,0.035677683
Germany,2020-06-30,0.035677683
Germany,2020-07-01,0.035677683
Germany,2020-07-02,0.035677683
Germany,2020-07-03,0.035677683
Germany,2020-07-04,0.035677683
Germany,2020-07-05,0.04417237
Germany,2020-07-06,0.04417237
Germany,2020-07-07,0.04417237
Germany,2020-07-08,0.04417237
Germany,2020-07-09,0.04417237
Germany,2020-07-10,0.04417237
Germany,2020-07-11,0.04417237
Germany,2020-07-12,0.04247343
Germany,2020-07-13,0.04247343
Germany,2020-07-14,0.04247343
Germany,2020-07-15,0.04247343
Germany,2020-07-16,0.04247343
Germany,2020-07-17,0.04247343
Germany,2020-07-18,0.04247343
Germany,2020-07-19,0.052667055
Germany,2020-07-20,0.052667055
Germany,2020-07-21,0.052667055
Germany,2020-07-22,0.052667055
Germany,2020-07-23,0.052667055
Germany,2020-07-24,0.052667055
Germany,2020-07-25,0.052667055
Germany,2020-07-26,0.056064934
Germany,2020-07-27,0.056064934
Germany,2020-07-28,0.056064934
Germany,2020-07-29,0.056064934
Germany,2020-07-30,0.056064934
Germany,2020-07-31,0.056064934
Germany,2020-08-01,0.056064934
Germany,2020-08-02,0.06286068
Germany,2020-08-03,0.06286068
Germany,2020-08-04,0.06286068
Germany,2020-08-05,0.06286068
Germany,2020-08-06,0.06286068
Germany,2020-08-07,0.06286068
Germany,2020-08-08,0.06286068
Germany,2020-08-09,0.05776387
Germany,2020-08-10,0.05776387
Germany,2020-08-11,0.05776387
Germany,2020-08-12,0.05776387
Germany,2020-08-13,0.05776387
Germany,2020-08-14,0.05776387
Germany,2020-08-15,0.05776387
Germany,2020-08-16,0.052667055
Germany,2020-08-17,0.052667055
Germany,2020-08-18,0.052667055
Germany,2020-08-19,0.052667055
Germany,2020-08-20,0.052667055
Germany,2020-08-21,0.052667055
Germany,2020-08-22,0.052667055
Germany,2020-08-23,0.052667055
Germany,2020-08-24,0.052667055
Germany,2020-08-25,0.052667055
Germany,2020-08-26,0.052667055
Germany,2020-08-27,0.052667055
Germany,2020-08-28,0.052667055
Germany,2020-08-29,0.052667055
Germany,2020-08-30,0.030580873
Germany,2020-08-31,0.030580873
Germany,2020-09-01,0.030580873
Germany,2020-09-02,0.030580873
Germany,2020-09-03,0.030580873
Germany,2020-09-04,0.030580873
Germany,2020-09-05,0.030580873
Germany,2020-09-06,0.059462808
Germany,2020-09-07,0.059462808
Germany,2020-09-08,0.059462808
Germany,2020-09-09,0.059462808
Germany,2020-09-10,0.059462808
Germany,2020-09-11,0.059462808
Germany,2020-09-12,0.059462808
Germany,2020-09-13,0.11552774
Germany,2020-09-14,0.11552774
